ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang,Flags,Timer_start_event,Timer_asset_ID,Timer_time,Ui_order,WorldStateID,RequiredWorldStateStatus,AdditionalConditionType[0],AdditionalConditionType[1],AdditionalConditionType[2],AdditionalConditionValue[0],AdditionalConditionValue[1],AdditionalConditionValue[2]
12826,4584,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,20,0,0,3,0,0
12827,4585,0,38433,1,0,0,0,0,Toravon the Ice Watcher,2,0,0,0,1,0,0,20,0,0,0,0,0
12828,4586,0,38433,1,0,0,0,0,Toravon the Ice Watcher,2,0,0,0,1,0,0,20,0,0,1,0,0
12838,1697,27,24610,1,0,0,0,0,A Gift for the High Priestess of Elune,0,0,0,0,1,0,0,0,0,0,0,0,0
12842,1698,27,24612,1,0,0,0,0,A Gift for the Warchief,0,0,0,0,1,0,0,0,0,0,0,0,0
12846,260,29,69531,12,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
12902,4596,27,24795,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
12909,4597,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,0,0,0,0,0,0
12911,4598,46,1156,42000,0,0,0,0,Ashen Verdict Exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
12912,4599,74,0,1,0,0,0,0,,2,0,0,0,1,0,0,38,0,0,142,0,0
12913,4600,36,50435,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
12945,4604,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,0,0,0,0,0,0
12949,4605,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,0,0,0,0,0,0
12952,4606,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,0,0,0,0,0,0
12954,4607,28,72706,1,0,0,0,0,Rescue Valithria Dreamwalker,0,0,0,0,1,0,0,0,0,0,0,0,0
12956,4608,8,4604,0,0,0,0,0,Storming the Citadel,0,0,0,0,1,0,0,0,0,0,0,0,0
12962,4610,0,36612,1,0,0,0,0,Lord Marrowgar slain,2,0,0,0,1,0,0,20,0,0,1,0,0
12966,4614,0,36627,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,1,0,0
12967,4615,0,36626,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,1,0,0
12968,4616,0,36678,1,0,0,0,0,Professor Putricide,2,0,0,0,1,0,0,20,0,0,1,0,0
12969,4617,0,37970,1,0,0,0,0,Prince Valanar,2,0,0,0,1,0,0,20,0,0,1,0,0
12971,4619,28,72706,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,0,0,3,0,0
12972,4620,0,36853,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,0,0,1,0,0
12975,4623,27,24549,1,0,0,0,0,Shadowmourne,2,0,0,0,1,0,0,0,0,0,0,0,0
12976,4523,0,36502,1,0,0,0,0,Devourer of Souls,2,0,0,0,1,0,0,20,0,0,1,0,0
12977,4577,0,36626,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,0,0,0
12978,4579,28,72706,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,0,0,0,0,0
12984,4538,0,36627,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,0,0,0
12987,4578,0,36678,1,0,0,0,0,Professor Putricide,2,0,0,0,1,0,0,20,0,0,0,0,0
12992,4624,0,36296,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
12993,4524,0,36494,1,0,0,0,0,,2,0,0,0,1,0,0,20,0,0,1,0,0
12994,4525,28,72845,1,0,0,0,0,,2,0,0,0,1,0,0,20,0,0,1,0,0
12997,4611,28,72827,1,0,0,0,0,Lady Deathwhisper,2,0,0,0,1,0,0,20,0,0,1,0,0
13008,4625,34,72286,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13009,4626,34,63796,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13010,4627,34,71342,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13012,4618,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel without becoming a vampire,0,0,0,0,1,0,0,8,0,0,71949,0,0
13029,4476,119,0,10,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13030,4477,119,0,50,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13031,4478,119,0,100,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13033,4582,0,37970,1,0,0,0,0,Prince Valanar,2,0,0,0,1,0,0,20,0,0,0,0,0
13036,4613,28,72928,1,0,0,0,0,Deathbringer,2,0,0,0,1,0,0,20,0,0,1,0,0
13039,4628,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,2,0,0
13043,4629,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,2,0,0
13046,4630,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,2,0,0
13048,4631,28,72706,1,0,0,0,0,Rescue Valithria Dreamwalker,0,0,0,0,1,0,0,20,0,0,2,0,0
13050,4632,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,3,0,0
13054,4633,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,3,0,0
13057,4634,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,3,0,0
13059,4635,28,72706,1,0,0,0,0,Rescue Valithria Dreamwalker,0,0,0,0,1,0,0,20,0,0,3,0,0
13061,4636,8,4628,0,0,0,0,0,Storming the Citadel,0,0,0,0,1,0,0,0,0,0,0,0,0
13066,4637,8,4632,0,0,0,0,0,Storming the Citadel,0,0,0,0,1,0,0,0,0,0,0,0,0
13071,4602,8,4628,0,0,0,0,0,Heroic: Storming the Citadel (10 player),0,0,0,0,1,0,0,0,0,0,0,0,0
13075,4603,8,4632,0,0,0,0,0,Heroic: Storming the Citadel (25 player),0,0,0,0,1,0,0,0,0,0,0,0,0
13080,4612,28,72959,1,0,0,0,0,Gunship Battle,2,0,0,0,1,0,0,20,0,0,1,0,0
13089,4639,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,0,0,0
13090,4640,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,2,0,0
13091,4642,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,3,0,0
13092,4641,0,36612,1,0,0,0,0,Lord Marrowgar,0,0,0,0,1,0,0,20,0,0,1,0,0
13093,4643,0,36855,1,0,0,0,0,Lady Deathwhisper,0,0,0,0,1,0,0,20,0,0,0,0,0
13094,4644,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,0,0,0,0,1,0,0,20,0,0,0,0,0
13095,4645,28,72928,1,0,0,0,0,The Deathbringer,0,0,0,0,1,0,0,20,0,0,0,0,0
13096,4646,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,0,0,0
13097,4647,0,36627,1,0,0,0,0,Rotface,0,0,0,0,1,0,0,20,0,0,0,0,0
13098,4648,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,0,0,0
13099,4649,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,0,0,0,0,1,0,0,20,0,0,0,0,0
13100,4650,0,36678,1,0,0,0,0,Professor Putricide,0,0,0,0,1,0,0,20,0,0,0,0,0
13101,4651,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,0,0,0,0,1,0,0,20,0,0,0,0,0
13102,4652,0,36853,1,0,0,0,0,Sindragosa,0,0,0,0,1,0,0,20,0,0,0,0,0
13103,4653,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,20,0,0,0,0,0
13104,4654,0,36855,1,0,0,0,0,Lady Deathwhisper,0,0,0,0,1,0,0,20,0,0,2,0,0
13105,4655,0,36855,1,0,0,0,0,Lady Deathwhisper,0,0,0,0,1,0,0,20,0,0,1,0,0
13106,4656,0,36855,1,0,0,0,0,Lady Deathwhisper,0,0,0,0,1,0,0,20,0,0,3,0,0
13107,4657,0,38433,1,0,0,0,0,Toravon the Ice Watcher,2,0,0,0,1,0,0,20,0,0,0,0,0
13108,4658,0,38433,1,0,0,0,0,Toravon the Ice Watcher,2,0,0,0,1,0,0,20,0,0,1,0,0
13109,4660,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,0,0,0,0,1,0,0,20,0,0,1,0,0
13110,4659,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,0,0,0,0,1,0,0,20,0,0,2,0,0
13111,4661,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,0,0,0,0,1,0,0,20,0,0,3,0,0
13112,4663,28,72928,1,0,0,0,0,The Deathbringer,0,0,0,0,1,0,0,20,0,0,1,0,0
13113,4662,28,72928,1,0,0,0,0,The Deathbringer,0,0,0,0,1,0,0,20,0,0,2,0,0
13114,4664,28,72928,1,0,0,0,0,The Deathbringer,0,0,0,0,1,0,0,20,0,0,3,0,0
13115,4666,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,1,0,0
13116,4665,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,2,0,0
13117,4667,0,36626,1,0,0,0,0,Festergut,0,0,0,0,1,0,0,20,0,0,3,0,0
13118,4669,0,36627,1,0,0,0,0,Rotface,0,0,0,0,1,0,0,20,0,0,1,0,0
13119,4668,0,36627,1,0,0,0,0,Rotface,0,0,0,0,1,0,0,20,0,0,2,0,0
13120,4670,0,36627,1,0,0,0,0,Rotface,0,0,0,0,1,0,0,20,0,0,3,0,0
13121,4672,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,1,0,0
13122,4671,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,2,0,0
13123,4673,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,0,0,0,0,1,0,0,20,0,0,3,0,0
13124,4675,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,0,0,0,0,1,0,0,20,0,0,1,0,0
13125,4674,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,0,0,0,0,1,0,0,20,0,0,2,0,0
13126,4676,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,0,0,0,0,1,0,0,20,0,0,3,0,0
13127,4678,0,36678,1,0,0,0,0,Professor Putricide,0,0,0,0,1,0,0,20,0,0,1,0,0
13128,4677,0,36678,1,0,0,0,0,Professor Putricide,0,0,0,0,1,0,0,20,0,0,2,0,0
13129,4679,0,36678,1,0,0,0,0,Professor Putricide,0,0,0,0,1,0,0,20,0,0,3,0,0
13130,4681,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,0,0,0,0,1,0,0,20,0,0,1,0,0
13131,4680,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,0,0,0,0,1,0,0,20,0,0,2,0,0
13132,4682,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,0,0,0,0,1,0,0,20,0,0,3,0,0
13133,4683,0,36853,1,0,0,0,0,Sindragosa,0,0,0,0,1,0,0,20,0,0,1,0,0
13134,4684,0,36853,1,0,0,0,0,Sindragosa,0,0,0,0,1,0,0,20,0,0,2,0,0
13135,4685,0,36853,1,0,0,0,0,Sindragosa,0,0,0,0,1,0,0,20,0,0,3,0,0
13136,4687,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,20,0,0,1,0,0
13137,4686,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,20,0,0,2,0,0
13138,4688,0,36597,1,0,0,0,0,The Lich King,0,0,0,0,1,0,0,20,0,0,3,0,0
13139,4689,28,73045,1,0,0,0,0,Marrowgar,2,0,0,0,1,0,0,20,0,0,2,0,0
13140,4690,28,73045,1,0,0,0,0,Marrowgar,2,0,0,0,1,0,0,20,0,0,3,0,0
13141,4691,28,73047,1,0,0,0,0,Deathwhisper,2,0,0,0,1,0,0,20,0,0,2,0,0
13142,4692,28,73047,1,0,0,0,0,Deathwhisper,2,0,0,0,1,0,0,20,0,0,3,0,0
13143,4693,28,73048,1,0,0,0,0,Gunship,2,0,0,0,1,0,0,20,0,0,2,0,0
13144,4694,28,73048,1,0,0,0,0,Gunship,2,0,0,0,1,0,0,20,0,0,3,0,0
13145,4695,28,73049,1,0,0,0,0,Deathbringer,2,0,0,0,1,0,0,20,0,0,2,0,0
13146,4696,28,73049,1,0,0,0,0,Deathbringer,2,0,0,0,1,0,0,20,0,0,3,0,0
13147,4697,28,73050,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,2,0,0
13148,4698,28,73050,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,3,0,0
13149,4699,28,73051,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,2,0,0
13150,4700,28,73051,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,3,0,0
13151,4701,28,73052,1,0,0,0,0,Blood Princes,2,0,0,0,1,0,0,20,0,0,2,0,0
13152,4702,28,73052,1,0,0,0,0,Blood Princes,2,0,0,0,1,0,0,20,0,0,3,0,0
13153,4703,28,73053,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,0,0,2,0,0
13154,4704,28,73053,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,0,0,3,0,0
13155,4705,28,73054,1,0,0,0,0,Putricide,2,0,0,0,1,0,0,20,0,0,2,0,0
13156,4706,28,73054,1,0,0,0,0,Putricide,2,0,0,0,1,0,0,20,0,0,3,0,0
13157,4707,28,73055,1,0,0,0,0,Blood Queen,2,0,0,0,1,0,0,20,0,0,2,0,0
13158,4708,28,73055,1,0,0,0,0,Blood Queen,2,0,0,0,1,0,0,20,0,0,3,0,0
13159,4709,28,73056,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,0,0,2,0,0
13160,4712,28,73056,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,0,0,3,0,0
13161,4710,28,73057,1,0,0,0,0,Lich King,2,0,0,0,1,0,0,20,0,0,2,0,0
13162,4711,28,73057,1,0,0,0,0,Lich King,2,0,0,0,1,0,0,20,0,0,3,0,0
13166,4713,0,36497,1,0,0,0,0,Bronjahm,0,0,0,0,1,0,0,20,0,0,0,0,0
13167,4714,0,36497,1,0,0,0,0,Bronjahm,0,0,0,0,1,0,0,20,0,0,1,0,0
13168,4716,0,36502,1,0,0,0,0,Devourer of Souls,0,0,0,0,1,0,0,20,0,0,1,0,0
13169,4715,0,36502,1,0,0,0,0,Devourer of Souls,0,0,0,0,1,0,0,20,0,0,0,0,0
13170,4717,0,36494,1,0,0,0,0,Forgemaster Garfrost,0,0,0,0,1,0,0,20,0,0,0,0,0
13172,4718,0,36476,1,0,0,0,0,Ick and Krick,0,0,0,0,1,0,0,20,0,0,0,0,0
13173,4719,0,36476,1,0,0,0,0,Ick and Krick,0,0,0,0,1,0,0,20,0,0,1,0,0
13174,4720,0,36658,1,0,0,0,0,Scourgelord Tyrannus and Rimefang,0,0,0,0,1,0,0,20,0,0,0,0,0
13175,4721,0,36658,1,0,0,0,0,Scourgelord Tyrannus and Rimefang,0,0,0,0,1,0,0,20,0,0,1,0,0
13176,4722,0,38112,1,0,0,0,0,Falric,0,0,0,0,1,0,0,20,0,0,0,0,0
13177,4723,0,38112,1,0,0,0,0,Falric,0,0,0,0,1,0,0,20,0,0,1,0,0
13178,4724,0,38113,1,0,0,0,0,Marwyn,0,0,0,0,1,0,0,20,0,0,0,0,0
13179,4725,0,38113,1,0,0,0,0,Marwyn,0,0,0,0,1,0,0,20,0,0,1,0,0
13180,4726,28,72830,1,0,0,0,0,Survive the encounter with the Lich King,0,0,0,0,1,0,0,20,0,0,0,0,0
13181,4727,28,72830,1,0,0,0,0,Survive the encounter with the Lich King,0,0,0,0,1,0,0,20,0,0,1,0,0
13182,4728,0,36494,1,0,0,0,0,Forgemaster Garfrost,0,0,0,0,1,0,0,20,0,0,1,0,0
13183,4729,36,47241,0,0,0,0,0,Emblems of Triumph acquired <DND>,0,0,0,0,1,0,0,0,0,0,0,0,0
13184,4730,36,49426,0,0,0,0,0,Emblems of Frost acquired <DND>,0,0,0,0,1,0,0,0,0,0,0,0,0
13185,4731,0,36612,1,0,0,0,0,Lord Marrowgar,2,0,0,0,1,0,0,20,0,0,3,0,0
13186,4732,0,36855,1,0,0,0,0,Lady Deathwhisper,2,0,0,0,1,0,0,20,0,0,3,0,0
13187,4733,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,2,0,0,0,1,0,0,20,0,0,3,0,0
13188,4734,28,72928,1,0,0,0,0,The Deathbringer,2,0,0,0,1,0,0,20,0,0,3,0,0
13189,4735,0,36626,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,3,0,0
13190,4736,0,36627,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,3,0,0
13191,4737,0,36678,1,0,0,0,0,Professor Putricide,2,0,0,0,1,0,0,20,0,0,3,0,0
13192,4738,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,2,0,0,0,1,0,0,20,0,0,3,0,0
13193,4739,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,2,0,0,0,1,0,0,20,0,0,3,0,0
13194,4740,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,2,0,0,0,1,0,0,20,0,0,3,0,0
13195,4741,0,36853,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,0,0,3,0,0
13196,4742,0,36612,1,0,0,0,0,Lord Marrowgar,2,0,0,0,1,0,0,20,0,0,2,0,0
13197,4743,0,36855,1,0,0,0,0,Lady Deathwhisper,2,0,0,0,1,0,0,20,0,0,2,0,0
13198,4744,28,72959,1,0,0,0,0,Claim victory in the Gunship Battle,2,0,0,0,1,0,0,20,0,0,2,0,0
13199,4745,28,72928,1,0,0,0,0,The Deathbringer,2,0,0,0,1,0,0,20,0,0,2,0,0
13200,4746,0,36626,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,0,0,2,0,0
13201,4747,0,36627,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,0,0,2,0,0
13202,4748,0,36678,1,0,0,0,0,Professor Putricide,2,0,0,0,1,0,0,20,0,0,2,0,0
13203,4749,0,37970,1,0,0,0,0,Defeat the Blood Prince Council,2,0,0,0,1,0,0,20,0,0,2,0,0
13204,4750,0,37955,1,0,0,0,0,Defeat Blood-Queen Lana'thel,2,0,0,0,1,0,0,20,0,0,2,0,0
13205,4751,28,72706,1,0,0,0,0,Rescue Valithiria Dreamwalker,2,0,0,0,1,0,0,20,0,0,2,0,0
13206,4752,0,36853,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,0,0,2,0,0
13207,4753,28,73045,1,0,0,0,0,Marrowgar,2,0,0,0,1,0,0,20,2,0,2,9296,0
13208,4754,28,73045,1,0,0,0,0,Marrowgar,2,0,0,0,1,0,0,20,2,0,3,9297,0
13209,4755,28,73047,1,0,0,0,0,Deathwhisper,2,0,0,0,1,0,0,20,2,0,2,9298,0
13210,4756,28,73047,1,0,0,0,0,Deathwhisper,2,0,0,0,1,0,0,20,2,0,3,9299,0
13211,4757,28,73048,1,0,0,0,0,Gunship,2,0,0,0,1,0,0,20,2,0,2,9300,0
13212,4758,28,73048,1,0,0,0,0,Gunship,2,0,0,0,1,0,0,20,2,0,3,9301,0
13213,4759,28,73049,1,0,0,0,0,Deathbringer,2,0,0,0,1,0,0,20,2,0,2,9302,0
13214,4760,28,73049,1,0,0,0,0,Deathbringer,2,0,0,0,1,0,0,20,2,0,3,9303,0
13215,4761,28,73050,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,2,0,2,9304,0
13216,4762,28,73050,1,0,0,0,0,Festergut,2,0,0,0,1,0,0,20,2,0,3,9305,0
13217,4763,28,73051,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,2,0,2,9306,0
13218,4764,28,73051,1,0,0,0,0,Rotface,2,0,0,0,1,0,0,20,2,0,3,9307,0
13219,4765,28,73052,1,0,0,0,0,Blood Princes,2,0,0,0,1,0,0,20,2,0,2,9308,0
13220,4766,28,73052,1,0,0,0,0,Blood Princes,2,0,0,0,1,0,0,20,2,0,3,9309,0
13221,4767,28,73053,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,2,0,2,9310,0
13222,4768,28,73053,1,0,0,0,0,Valithria,2,0,0,0,1,0,0,20,2,0,3,9311,0
13223,4769,28,73054,1,0,0,0,0,Putricide,2,0,0,0,1,0,0,20,2,0,2,9312,0
13224,4770,28,73054,1,0,0,0,0,Putricide,2,0,0,0,1,0,0,20,2,0,3,9313,0
13225,4771,28,73055,1,0,0,0,0,Blood Queen,2,0,0,0,1,0,0,20,2,0,2,9314,0
13226,4772,28,73055,1,0,0,0,0,Blood Queen,2,0,0,0,1,0,0,20,2,0,3,9315,0
13227,4773,28,73056,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,2,0,2,9316,0
13228,4774,28,73056,1,0,0,0,0,Sindragosa,2,0,0,0,1,0,0,20,2,0,3,9317,0
13229,4775,28,73057,1,0,0,0,0,Lich King,2,0,0,0,1,0,0,20,2,0,2,9318,0
13230,4776,28,73057,1,0,0,0,0,Lich King,2,0,0,0,1,0,0,20,2,0,3,9319,0
13243,4622,0,36597,1,0,0,0,0,Vile Spirits,2,0,0,0,1,0,0,20,0,0,1,0,0
13244,4621,0,36597,1,0,0,0,0,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 25-player mode.,2,0,0,0,1,0,0,20,0,0,1,0,0
13246,4601,0,36597,1,0,0,0,0,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 10-player mode.,2,0,0,0,1,0,0,20,0,0,0,0,0
13253,588,113,0,0,0,0,0,0,Honorable Kills,0,0,0,0,1,0,0,0,0,0,0,0,0
13255,4777,56,0,0,0,0,0,0,Isle of Conquest Killing Blows,0,0,0,0,1,0,0,32,0,0,628,0,0
13261,4779,35,0,0,0,0,0,0,Isle of Conquest Honorable Kills,0,0,0,0,1,0,0,32,0,0,628,0,0
13306,4780,16,649,0,0,0,0,0,Deaths in Trial of the Crusader,0,0,0,0,1,0,0,0,0,0,0,0,0
13307,4781,16,631,0,0,0,0,0,Deaths in Icecrown Citadel,0,0,0,0,1,0,0,0,0,0,0,0,0
13372,4782,36,37892,1,0,0,0,0,Green Brewfest Stein,2,0,0,0,1,0,0,0,0,0,0,0,0
13389,4786,27,25393,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13395,4788,46,932,42000,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13409,4789,46,934,42000,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13421,4790,27,25445,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13422,4791,118,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13423,4792,121,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13424,4793,123,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13425,4794,120,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13426,4795,122,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
13427,1205,8,4788,1,0,0,0,0,Exalted with The Aldor,2,0,0,0,1,0,0,0,0,0,0,0,0
13451,4815,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,0,0,0,0,0,0
13452,4816,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,3,0,0
13453,4817,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,0,0,0,0,0,0
13454,4818,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,2,0,0
13465,4820,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,1,0,0
13466,4821,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,0,0,0
13467,4823,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,3,0,0
13468,4822,0,39863,1,0,0,0,0,Halion,2,0,0,0,1,0,0,20,0,0,2,0,0
13469,4824,36,56806,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13498,4826,5,0,85,0,0,0,0,Reach level 85,2,0,0,0,1,0,0,0,0,0,0,0,0
13500,4832,34,75973,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13521,4833,0,39705,1,0,0,0,0,Ascendant Lord Obsidius,2,0,0,0,1,0,0,0,0,0,0,0,0
13525,4839,28,95673,1,0,0,0,0,Ozumat,2,0,0,0,1,0,0,0,0,0,0,0,0
13529,4840,0,40484,1,0,0,0,0,Erudax,2,0,0,0,1,0,0,0,0,0,0,0,0
13536,4841,0,39378,1,0,0,0,0,Rajh,2,0,0,0,1,0,0,0,0,0,0,0,0
13537,4842,0,41570,1,0,0,0,0,Magmaw,0,0,0,0,1,0,0,0,0,0,0,0,0
13550,4844,8,5060,0,0,0,0,0,Heroic: Blackrock Caverns,0,0,0,0,1,0,0,0,0,0,0,0,0
13554,4845,8,4844,0,0,0,0,0,Cataclysm Dungeon Hero,0,0,0,0,1,0,0,0,0,0,0,0,0
13561,4846,0,42333,1,0,0,0,0,High Priestess Azil,2,0,0,0,1,0,0,0,0,0,0,0,0
13566,4847,0,43875,1,0,0,0,0,Asaad,2,0,0,0,1,0,0,0,0,0,0,0,0
13572,4848,0,44819,1,0,0,0,0,"Siamat, Lord of the South Wind",2,0,0,0,1,0,0,0,0,0,0,0,0
13577,4850,0,44600,1,0,0,0,0,Halfus Wyrmbreaker,0,0,0,0,1,0,0,0,0,0,0,0,0
13595,4868,8,4863,0,0,0,0,0,Hyjal,0,0,0,0,1,0,0,0,0,0,0,0,0
13607,4869,11,5146,130,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
13608,4870,11,616,115,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13609,4871,11,5042,110,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13610,4872,11,5034,105,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13611,4873,11,4922,120,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0
13661,4881,46,1135,42000,0,0,0,0,The Earthen Ring exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13662,4882,46,1158,42000,0,0,0,0,Guardians of Hyjal Exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13663,4875,8,4869,1,0,0,0,0,Sinking into Vashj'ir,0,0,0,0,1,0,0,0,0,0,0,0,0
13669,4883,46,1171,42000,0,0,0,0,Therazane exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13670,4884,46,1173,42000,0,0,0,0,Ramkahen Exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13671,4885,46,1174,42000,0,0,0,0,Wildhammer exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13672,4886,46,1172,42000,0,0,0,0,Dragonmaw exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
13673,4887,69,76145,1,0,0,0,0,Wind Powered,2,0,0,0,1,0,0,0,0,0,0,0,0
